x,q,v
360.935229,0.000000,100.000000
361.035254,0.000000,100.000000
361.135279,0.000000,100.000000
361.235304,0.000000,100.000000
361.335329,0.000000,100.000000
361.435354,0.000000,100.000000
361.535379,0.000000,100.000000
361.635404,0.000000,100.000000
361.735429,0.000000,100.000000
361.835454,0.000000,100.000000
361.935479,0.000000,100.000000
362.035504,0.000000,100.000000
362.135529,0.000000,100.000000
362.235554,0.000000,100.000000
362.335579,0.000000,100.000000
362.435604,0.000000,100.000000
362.535629,0.000000,100.000000
362.635654,0.000000,100.000000
362.735679,0.000000,100.000000
362.835704,0.000000,100.000000
362.935729,0.000000,100.000000
363.035754,0.000000,100.000000
363.135779,0.000000,100.000000
363.235804,0.000000,100.000000
363.335829,0.000000,100.000000
363.435854,0.000000,100.000000
363.535879,0.000000,100.000000
363.635904,0.000000,100.000000
363.735929,0.000000,100.000000
363.835954,0.000000,100.000000
363.935979,0.000000,100.000000
364.036004,0.000000,100.000000
364.136029,0.000000,100.000000
364.236054,0.000000,100.000000
364.336079,0.000000,100.000000
364.436104,0.000000,100.000000
364.536129,0.000000,100.000000
364.636154,0.000000,100.000000
364.736179,0.000000,100.000000
364.836204,0.000000,100.000000
364.936229,0.000000,100.000000
365.036254,0.000000,100.000000
365.136279,0.000000,100.000000
365.236304,0.000000,100.000000
365.336329,0.000000,100.000000
365.436354,0.000000,100.000000
365.536379,0.000000,100.000000
365.636404,0.000000,100.000000
365.736429,0.000000,100.000000
365.836454,0.000000,100.000000
365.936479,0.000000,100.000000
366.036504,0.000000,100.000000
366.136529,0.000000,100.000000
366.236554,0.000000,100.000000
366.336579,0.000000,100.000000
366.436604,0.000000,100.000000
366.536629,0.000000,100.000000
366.636654,0.000000,100.000000
366.736679,0.000000,100.000000
366.836704,0.000000,100.000000
366.936729,0.000000,100.000000
367.036754,0.000000,100.000000
367.136779,0.000000,100.000000
367.236804,0.000000,100.000000
367.336829,0.000000,100.000000
367.436854,0.000000,100.000000
367.536879,0.000000,100.000000
367.636904,0.000000,100.000000
367.736929,0.000000,100.000000
367.836954,0.000000,100.000000
367.936979,0.000000,100.000000
368.037004,0.000000,100.000000
368.137029,0.000000,100.000000
368.237054,0.000000,100.000000
368.337079,0.000000,100.000000
368.437104,0.000000,100.000000
